name,latitude,longitude,date
Vanessa atalanta,45.486453,-122.500143,2013-05-14
Vanessa atalanta,37.456561,-122.381592,2016-06-20
Vanessa atalanta,47.422868,-122.16963199999999,2016-06-16
Vanessa atalanta,53.55,-113.47,1912-08-20
Vanessa atalanta,53.55,-113.47,1914-08-16
Vanessa atalanta,53.55,-113.47,1952-09-06
Vanessa atalanta,53.55,-113.47,1926-08-23
Vanessa atalanta,53.55,-113.47,1914-08-17
Vanessa atalanta,53.326,-113.092,1997-07-27
Vanessa atalanta,50.75,-111.183,1987-06-21
Vanessa atalanta,53.55,-113.47,1952-08-30
Vanessa atalanta,53.55,-113.47,1914-08-21
Vanessa atalanta,53.55,-113.47,1918-09-02
Vanessa atalanta,52.31,-113.92,1923-06-13
Vanessa atalanta,58.949,-115.265,2003-06-15
Vanessa atalanta,50.928,-110.352,2008-07-07
Vanessa atalanta,50.909,-114.657,1987-09-09
Vanessa atalanta,51.114,-114.111,1987-09-25
Vanessa atalanta,51.25,-114.384,1990-08-19
Vanessa atalanta,53.326,-113.092,1994-09-02
Vanessa atalanta,53.326,-113.092,1994-09-03
Vanessa atalanta,52.384,-117.672,1987-09-23
Vanessa atalanta,53.55,-113.47,1914-08-18
Vanessa atalanta,53.55,-113.47,1926-08-18
Vanessa atalanta,53.55,-113.47,1914-09-19
Vanessa atalanta,37.8946,-122.30469,2018-12-28
Vanessa atalanta,34.238129,-119.261078,2014-09-20
Vanessa atalanta,39.354291,-123.814486,2012-08-02
Vanessa atalanta,33.514755,-111.961647,2019-01-04
Vanessa atalanta,37.797887,-122.414467,2018-09-16
Vanessa atalanta,19.69812,-101.18121,2019-01-05
Vanessa atalanta,33.728096,-111.863287,2018-12-29
Vanessa atalanta,37.674219,-122.405013,2018-03-11
Vanessa atalanta,37.673446,-122.401596,2018-03-11
Vanessa atalanta,32.60261,-110.626763,2019-01-08
Vanessa atalanta,49.23614,-122.799849,2015-05-20
Vanessa atalanta,33.313137,-116.858792,2012-05-08
Vanessa atalanta,29.321516,-100.969329,2015-11-05
Vanessa atalanta,33.724892,-118.305385,2019-01-18
Vanessa atalanta,32.41133,-112.676671,2019-01-18
Vanessa atalanta,38.126134,-122.538371,2019-01-21
Vanessa atalanta,32.9812,-116.951158,2019-01-22
Vanessa atalanta,33.051396,-100.516146,2019-01-22
Vanessa atalanta,37.936435,-122.128123,2019-01-23
Vanessa atalanta,40.163073,-101.057033,2002-06-15
Vanessa atalanta,37.943869,-122.13993,2019-01-24
Vanessa atalanta,37.344395,-121.71579,2019-01-25
Vanessa atalanta,37.965914,-122.267619,2019-01-27
Vanessa atalanta,33.918322,-111.496824,2019-01-08
Vanessa atalanta,33.854686,-112.311051,2019-01-03
Vanessa atalanta,33.754697,-118.301492,2019-01-30
Vanessa atalanta,34.231786,-118.31121,2015-06-05
Vanessa atalanta,33.710607,-118.284039,2015-10-17
Vanessa atalanta,34.017994,-118.288638,2016-04-16
Vanessa atalanta,38.047703,-122.823013,2018-01-13
Vanessa atalanta,37.766888,-122.442663,2018-01-13
Vanessa atalanta,38.047573,-122.823342,2018-01-13
Vanessa atalanta,34.054979,-118.512562,2018-01-14
Vanessa atalanta,33.70321,-118.008537,2018-01-17
Vanessa atalanta,38.22541,-122.984713,2017-11-25
Vanessa atalanta,38.280235,-120.97048,2018-01-19
Vanessa atalanta,48.190637,-122.685347,2016-04-28
Vanessa atalanta,34.078115,-118.794286,2016-04-29
Vanessa atalanta,34.017617,-118.28785,2016-04-29
Vanessa atalanta,37.73257,-122.41973,2016-04-29
Vanessa atalanta,37.863366,-121.929954,2016-04-28
Vanessa atalanta,34.12533,-118.407039,2016-04-26
Vanessa atalanta,47.404856,-122.157927,2016-04-30
Vanessa atalanta,45.632687,-122.76551,2014-09-10
Vanessa atalanta,36.490566,-121.182492,2016-04-17
Vanessa atalanta,37.72109,-122.415048,2016-04-16
Vanessa atalanta,45.580905,-122.533653,2016-05-06
Vanessa atalanta,46.011079,-123.871674,2016-05-06
Vanessa atalanta,47.654411,-122.295653,2016-05-06
Vanessa atalanta,34.173056,-118.472185,2016-05-08
Vanessa atalanta,34.080571,-118.752913,2016-05-08
Vanessa atalanta,38.433617,-109.342598,2016-05-09
Vanessa atalanta,49.282596,-122.938396,2016-05-05
Vanessa atalanta,45.584265,-122.325243,2016-05-10
Vanessa atalanta,37.016018,-122.071739,2016-05-11
Vanessa atalanta,47.072657,-122.711562,2016-05-08
Vanessa atalanta,37.678385,-122.407263,2016-05-12
Vanessa atalanta,37.820318,-122.04233,2016-05-14
Vanessa atalanta,34.478331,-119.287397,2016-05-15
Vanessa atalanta,38.719307,-103.506938,2016-05-09
Vanessa atalanta,36.845126,-121.534161,2016-05-16
Vanessa atalanta,38.51631,-122.860982,2016-05-18
Vanessa atalanta,34.016726,-118.287708,2016-05-21
Vanessa atalanta,34.017847,-118.287691,2016-05-21
Vanessa atalanta,46.123219,-123.877098,2016-05-22
Vanessa atalanta,34.017558,-118.287734,2016-05-22
Vanessa atalanta,36.454096,-121.152817,2016-05-21
Vanessa atalanta,25.543743,-100.271271,2016-05-16
Vanessa atalanta,37.710611,-122.386025,2016-05-21
Vanessa atalanta,34.185312,-118.095361,2016-05-26
Vanessa atalanta,36.494285,-121.206515,2015-05-16
Vanessa atalanta,38.57153,-121.489167,2015-05-18
Vanessa atalanta,38.449253,-122.701637,2015-05-15
Vanessa atalanta,34.21792,-118.906179,2015-04-08
Vanessa atalanta,36.496362,-121.20343,2015-05-31
Vanessa atalanta,31.374744,-100.501556,2015-04-10
Vanessa atalanta,37.371828,-122.081897,2015-05-23
Vanessa atalanta,53.9,-106.07,2010-08-14
Vanessa atalanta,36.36908,-119.033592,2016-03-26
Vanessa atalanta,53.905,-106.074,2010-08-14
Vanessa atalanta,37.797882,-122.259801,2016-07-30
Vanessa atalanta,40.431212,-105.505349,2017-09-17
Vanessa atalanta,37.771542,-122.4413,2017-08-26
Vanessa atalanta,38.434803,-107.868134,2017-09-20
Vanessa atalanta,45.707468,-123.923035,2017-09-26
Vanessa atalanta,37.249898,-103.968773,2016-05-10
Vanessa atalanta,35.032649,-120.629668,2017-09-21
Vanessa atalanta,37.699454,-122.435621,2017-09-30
Vanessa atalanta,37.699696,-122.433078,2017-09-30
Vanessa atalanta,48.690196,-122.312295,2016-09-04
Vanessa atalanta,48.666842,-122.376494,2016-08-15
Vanessa atalanta,36.627195,-121.919403,2017-09-30
Vanessa atalanta,38.102487000000004,-122.85892,2017-10-01
Vanessa atalanta,47.073857,-122.713702,2017-08-26
Vanessa atalanta,34.960833,-118.774722,2017-06-04
Vanessa atalanta,37.881171,-121.916288,2007-04-30
Vanessa atalanta,37.871729,-121.918252,2009-11-26
Vanessa atalanta,27.855122,-101.149704,2015-02-22
Vanessa atalanta,34.189933,-118.176877,2015-02-24
Vanessa atalanta,37.396782,-121.801452,2015-03-03
Vanessa atalanta,34.141122,-118.948964,2015-03-03
Vanessa atalanta,37.787262,-122.591363,2015-03-06
Vanessa atalanta,37.802922,-122.406188,2015-03-06
Vanessa atalanta,37.736356,-122.132396,2015-03-07
Vanessa atalanta,34.194144,-118.104672,2015-03-04
Vanessa atalanta,33.966645,-117.922037,2015-03-07
Vanessa atalanta,37.176821,-122.357845,2015-03-07
Vanessa atalanta,37.720587,-122.466235,2015-01-18
Vanessa atalanta,37.758998,-122.411559,2015-03-15
Vanessa atalanta,32.354241,-110.938707,2015-03-08
Vanessa atalanta,36.800002,-121.677729,2015-03-18
Vanessa atalanta,38.44615,-122.705931,2015-03-17
Vanessa atalanta,34.201682,-118.214543,2015-03-18
Vanessa atalanta,37.072053,-121.455454,2015-03-21
Vanessa atalanta,34.08459,-117.799326,2015-03-22
Vanessa atalanta,37.445235,-122.401998,2015-03-23
Vanessa atalanta,37.944891,-122.757776,2014-07-18
Vanessa atalanta,38.039904,-121.971927,2015-03-24
Vanessa atalanta,37.870812,-122.264488,2015-03-26
Vanessa atalanta,37.560412,-122.306247,2015-03-27
Vanessa atalanta,37.427498,-122.430441,2015-03-28
Vanessa atalanta,37.169572,-122.357315,2015-04-01
Vanessa atalanta,34.017842,-118.287737,2015-04-02
Vanessa atalanta,34.143495,-118.314827,2015-04-03
Vanessa atalanta,37.747947,-122.386887,2015-04-04
Vanessa atalanta,34.118719,-117.944251,2015-04-04
Vanessa atalanta,37.165355,-121.345563,2015-04-04
Vanessa atalanta,30.486225,-116.104621,2015-04-04
Vanessa atalanta,32.322732,-100.930117,2015-04-08
Vanessa atalanta,38.69868,-121.078594,2015-04-08
Vanessa atalanta,37.071036,-119.649672,2015-04-11
Vanessa atalanta,34.091658,-118.127908,2015-04-15
Vanessa atalanta,36.479025,-121.183317,2015-04-14
Vanessa atalanta,37.957702,-121.29078,2015-04-17
Vanessa atalanta,34.359273,-118.420157,2015-04-18
Vanessa atalanta,38.461417,-122.553971,2015-04-18
Vanessa atalanta,32.553322,-117.080069,2015-04-18
Vanessa atalanta,41.892497,-121.512369,2015-04-19
Vanessa atalanta,34.092916,-118.128447,2015-04-15
Vanessa atalanta,37.957702,-121.29078,2015-04-18
Vanessa atalanta,37.949286,-122.139129,2015-04-21
Vanessa atalanta,36.482819,-121.168728,2015-04-19
Vanessa atalanta,37.515887,-121.833143,2015-04-22
Vanessa atalanta,29.809418,-101.559688,2015-04-29
Vanessa atalanta,29.262627,-103.257202,2015-05-02
Vanessa atalanta,37.924631,-122.555966,2015-05-02
Vanessa atalanta,44.398632,-121.417792,2015-05-03
Vanessa atalanta,34.092578,-118.128833,2015-04-10
Vanessa atalanta,29.272873,-103.336382,2015-05-04
Vanessa atalanta,45.731674,-122.563359,2015-05-03
Vanessa atalanta,37.446567,-122.400605,2015-05-06
Vanessa atalanta,38.151024,-121.288699,2015-05-06
Vanessa atalanta,36.088506,-112.115511,2005-04-15
Vanessa atalanta,36.590291,-121.885411,2015-04-12
Vanessa atalanta,36.590291,-121.885411,2015-01-31
Vanessa atalanta,47.731011,-117.149517,2015-05-07
Vanessa atalanta,36.600588,-121.897477,2015-05-10
Vanessa atalanta,37.918437,-122.542306,2015-04-19
Vanessa atalanta,33.56577,-112.028816,2019-04-12
Vanessa atalanta,37.894763,-122.298972,2019-04-13
Vanessa atalanta,37.724347,-122.404101,2019-04-13
Vanessa atalanta,34.026695,-118.497162,2019-04-13
Vanessa atalanta,33.933081,-112.694825,2019-04-12
Vanessa atalanta,33.549203,-111.642687,2019-04-14
Vanessa atalanta,31.857835,-106.52689,2019-04-14
Vanessa atalanta,37.738335,-122.42932,2019-04-14
Vanessa atalanta,34.115207,-117.71467,2019-04-14
Vanessa atalanta,33.928958,-118.114559,2019-04-15
Vanessa atalanta,37.777677,-122.49531,2019-04-13
Vanessa atalanta,33.600983,-116.597533,2019-04-13
Vanessa atalanta,25.784917,-100.348857,2019-04-16
Vanessa atalanta,32.554532,-117.06487,2016-09-25
Vanessa atalanta,37.521374,-122.515519,2019-04-17
Vanessa atalanta,34.022808,-117.18927,2019-04-17
Vanessa atalanta,33.556173,-101.865938,2019-04-18
Vanessa atalanta,38.94992579557397,-106.98040994993764,1966-08-23
Vanessa atalanta,33.387071,-112.267329,2019-04-09
Vanessa atalanta,32.066368,-112.714264,2019-04-20
Vanessa atalanta,32.960502,-116.969276,2019-04-20
Vanessa atalanta,34.126028,-117.265131,2019-04-08
Vanessa atalanta,34.023133,-117.190312,2019-04-20
Vanessa atalanta,37.432931,-110.170269,2019-04-21
Vanessa atalanta,33.848765,-112.273352,2019-01-08
Vanessa atalanta,38.051973,-122.226984,2019-04-22
Vanessa atalanta,53.882123,-124.587055,2017-06-08
Vanessa atalanta,32.561593,-117.084112,2019-04-20
Vanessa atalanta,37.768946,-122.49703,2019-04-21
Vanessa atalanta,33.369342,-114.061978,2019-01-09
Vanessa atalanta,29.2806,-100.324707,2019-04-24
Vanessa atalanta,25.618404,-100.360466,2019-04-24
Vanessa atalanta,33.553085,-101.866774,2019-04-24
Vanessa atalanta,34.017508,-118.287833,2016-04-16
Vanessa atalanta,34.00194,-118.5075,1956-06-16
Vanessa atalanta,31.446047,-110.312448,1964-09-08
Vanessa atalanta,38.94992579557397,-106.98040994993764,1966-08-20
Vanessa atalanta,35.28628,-120.54443,1979-02-10
Vanessa atalanta,25.407436,-100.131631,2017-03-25
Vanessa atalanta,34.20013,-118.20932,2017-03-27
Vanessa atalanta,33.176676,-117.340084,2017-03-27
Vanessa atalanta,44.224413,-124.096756,2017-03-19
Vanessa atalanta,36.952905,-122.056754,2017-03-25
Vanessa atalanta,28.334959,-100.861447,2017-03-26
Vanessa atalanta,34.091217,-118.243303,2017-03-30
Vanessa atalanta,37.252623,-122.041537,2017-03-29
Vanessa atalanta,33.425914,-111.940005,1979-03-13
Vanessa atalanta,37.56444,-122.35056,1965-06-27
Vanessa atalanta,34.719876,-112.11306,1978-05-14
Vanessa atalanta,33.607296,-112.109735,1975-10-26
Vanessa atalanta,33.425914,-111.940005,1979-03-14
Vanessa atalanta,34.020855,-109.655305,1968-08-11
Vanessa atalanta,34.719876,-112.11306,1968-07-13
Vanessa atalanta,33.815083,-113.706882,1971-11-07
Vanessa atalanta,33.425914,-111.940005,1924-03-03
Vanessa atalanta,33.425914,-111.940005,NA
Vanessa atalanta,33.425914,-111.940005,1924-03-10
Vanessa atalanta,39.409221,-123.809352,2011-10-23
Vanessa atalanta,39.304109,-123.772258,2018-03-05
Vanessa atalanta,37.767748,-122.475253,2018-03-06
Vanessa atalanta,37.771053,-122.463317,2018-03-07
Vanessa atalanta,34.021026,-116.289114,2017-10-07
Vanessa atalanta,36.534606,-121.799942,2017-06-23
Vanessa atalanta,29.885491,-100.994277,2018-03-10
Vanessa atalanta,37.793928,-122.449443,2018-02-10
Vanessa atalanta,25.644389,-100.328892,2018-03-13
Vanessa atalanta,36.543831,-120.816933,2018-03-11
Vanessa atalanta,34.051225,-118.449474,2018-03-15
Vanessa atalanta,38.269797,-122.237625,2018-03-11
Vanessa atalanta,37.716084,-122.412935,2018-03-19
Vanessa atalanta,25.408009,-100.131271,2018-03-17
Vanessa atalanta,34.423235,-119.816424,2014-03-13
Vanessa atalanta,48.508417,-122.680206,2006-08-19
Vanessa atalanta,37.637501,-122.494178,2014-03-15
Vanessa atalanta,37.950306,-122.649865,2014-02-21
Vanessa atalanta,37.790913,-122.458062,2014-03-27
Vanessa atalanta,37.79117,-122.484047,2014-03-28
Vanessa atalanta,37.828531,-122.498589,2014-03-28
Vanessa atalanta,37.70389,-122.43087,2014-03-30
Vanessa atalanta,37.768086,-122.441759,2014-04-05
Vanessa atalanta,38.021258,-122.799933,2014-04-05
Vanessa atalanta,31.963793,-102.119336,2014-03-30
Vanessa atalanta,38.034698,-122.814388,2014-04-05
Vanessa atalanta,37.735853,-122.085751,2014-04-06
Vanessa atalanta,37.05196,-122.135253,2014-04-06
Vanessa atalanta,37.764884,-122.439238,2014-04-15
Vanessa atalanta,37.764803,-122.437486,2014-04-15
Vanessa atalanta,37.09947,-122.272811,2014-04-15
Vanessa atalanta,38.684313,-120.976615,2014-04-07
Vanessa atalanta,37.892767,-122.242451,2014-04-20
Vanessa atalanta,37.905735,-122.260779,2014-04-20
Vanessa atalanta,37.909361,-122.264787,2014-04-20
Vanessa atalanta,34.017392,-118.288667,2014-04-27
Vanessa atalanta,37.756263,-122.471845,2014-05-04
Vanessa atalanta,37.756467,-122.471939,2014-05-04
Vanessa atalanta,37.871034,-122.263695,2014-03-20
Vanessa atalanta,37.7565,-122.471681,2014-05-04
Vanessa atalanta,37.871124,-122.263973,2014-05-05
Vanessa atalanta,35.129314,-120.631928,2017-03-30
Vanessa atalanta,37.764533,-122.408433,2017-03-31
Vanessa atalanta,34.224506,-118.636444,2017-03-31
Vanessa atalanta,37.791242,-122.469288,2017-03-31
Vanessa atalanta,25.40803,-100.130993,2017-03-29
Vanessa atalanta,34.322908,-118.31275,2017-03-31
Vanessa atalanta,34.114442,-117.715298,2017-04-01
Vanessa atalanta,34.028083,-118.05317,2017-04-01
Vanessa atalanta,37.846172,-122.237167,2017-04-02
Vanessa atalanta,33.622017,-101.889653,2017-04-03
Vanessa atalanta,38.766277,-121.341012,2017-04-01
Vanessa atalanta,36.993928,-121.921592,2017-04-04
Vanessa atalanta,33.998525,-119.733167,2017-03-25
Vanessa atalanta,33.645707,-117.874153,2017-03-20
Vanessa atalanta,34.137756,-118.036658,2017-04-06
Vanessa atalanta,34.151194,-118.226113,2017-04-05
Vanessa atalanta,33.913947,-117.810408,2017-04-08
Vanessa atalanta,33.913455,-117.813295,2017-04-08
Vanessa atalanta,34.002585,-118.049641,2017-04-08
Vanessa atalanta,33.802807,-118.085145,2009-06-16
Vanessa atalanta,25.677105,-100.284302,2017-04-05
Vanessa atalanta,37.774145,-122.454942,2017-04-10
Vanessa atalanta,25.614176,-100.292905,2017-04-11
Vanessa atalanta,34.268834,-118.322469,2017-04-11
Vanessa atalanta,43.744904,-103.481392,2015-06-20
Vanessa atalanta,42.32222,-111.29694,1932-07-08
Vanessa atalanta,40.698524,-111.741682,1977-09-28
Vanessa atalanta,38.06722,-117.22917,1930-08-11
Vanessa atalanta,40.698228,-111.726586,1983-09-10
Vanessa atalanta,40.746266,-111.861441,1932-07-08
Vanessa atalanta,40.725324,-111.832881,1978-05-03
Vanessa atalanta,40.638526,-111.720519,1981-06-25
Vanessa atalanta,40.698524,-111.741682,1977-09-01
Vanessa atalanta,34.39917,-118.91722,1927-03-07
Vanessa atalanta,40.76083,-111.89028,1932-08-19
Vanessa atalanta,40.706198,-111.757757,1993-09-08
Vanessa atalanta,38.63,-112.12,1930-08-24
Vanessa atalanta,40.698228,-111.726586,1989-07-04
Vanessa atalanta,40.698228,-111.726586,1975-09-15
Vanessa atalanta,38.7725,-112.08333,1930-08-11
Vanessa atalanta,36.88722,-113.92889,NA
Vanessa atalanta,40.725324,-111.832881,1997-08-30
Vanessa atalanta,40.499493,-112.563616,1931-06-14
Vanessa atalanta,40.76083,-111.89028,1941-05-22
Vanessa atalanta,40.694512,-111.710998,1991-06-07
Vanessa atalanta,40.062835,-111.570693,1992-06-26
Vanessa atalanta,40.546336,-111.593047,1993-07-28
Vanessa atalanta,40.062835,-111.570693,1992-06-27
Vanessa atalanta,40.062835,-111.570693,1992-06-28
Vanessa atalanta,41.419351,-112.049717,1991-09-13
Vanessa atalanta,40.062835,-111.570693,1992-07-01
Vanessa atalanta,40.062835,-111.570693,1992-06-29
Vanessa atalanta,40.694512,-111.710998,1991-06-09
Vanessa atalanta,40.70895,-111.690082,2003-05-28
Vanessa atalanta,40.694512,-111.710998,1991-06-19
Vanessa atalanta,40.6354,-111.724339,1978-07-06
Vanessa atalanta,40.036604,-113.98528,1947-09-15
Vanessa atalanta,32.667876,-117.084612,2017-05-17
Vanessa atalanta,39.33687,-120.258161,2017-07-13
Vanessa atalanta,32.253072,-106.822375,2017-07-13
Vanessa atalanta,33.878083,-117.739843,2017-03-26
Vanessa atalanta,37.097414,-122.274148,2017-07-26
Vanessa atalanta,37.999428,-122.798272,2017-07-17
Vanessa atalanta,37.186155,-122.343227,2017-07-11
Vanessa atalanta,37.734722,-122.438057,2017-08-05
Vanessa atalanta,37.734722,-122.438332,2017-08-05
Vanessa atalanta,37.733958,-122.435782,2017-08-05
Vanessa atalanta,37.734611,-122.438232,2017-08-05
Vanessa atalanta,37.786978,-122.506025,2017-08-10
Vanessa atalanta,37.998794,-122.761134,2017-08-05
Vanessa atalanta,38.040994,-122.876759,2017-08-11
Vanessa atalanta,39.972591,-105.679021,2017-08-11
Vanessa atalanta,42.783181,-112.465496,2017-08-12
Vanessa atalanta,19.8232,-101.788762,2017-08-14
Vanessa atalanta,36.952905,-122.056754,2017-08-15
Vanessa atalanta,34.021142,-118.496987,2017-08-16
Vanessa atalanta,45.227093000000004,-123.735618,2017-08-16
Vanessa atalanta,37.48976,-122.390607,2017-08-17
Vanessa atalanta,38.0599,-122.84834,1996-03-14
Vanessa atalanta,38.05553,-122.86568,1997-10-15
Vanessa atalanta,38.06016,-122.85446,1998-10-09
Vanessa atalanta,38.05907,-122.85042,1996-06-04
Vanessa atalanta,38.0591,-122.85044,1996-04-26
Vanessa atalanta,38.02703,-122.82627,2001-11-04
Vanessa atalanta,38.02395,-122.7996,1988-08-08
Vanessa atalanta,38.01214,-122.8011,2001-11-06
Vanessa atalanta,38.05547,-122.86104,1996-03-14
Vanessa atalanta,38.1149,-122.89303,1994-07-18
Vanessa atalanta,38.07314,-122.85143,1996-03-14
Vanessa atalanta,38.10784,-122.86636,2001-10-12
Vanessa atalanta,38.07327,-122.85429,1998-05-14
Vanessa atalanta,38.05909,-122.84315,1996-10-27
Vanessa atalanta,38.02395,-122.7996,1998-10-21
Vanessa atalanta,38.01097,-122.80037,2001-10-23
Vanessa atalanta,38.05553,-122.86564,1997-02-14
Vanessa atalanta,38.07327,-122.85429,2000-03-15
Vanessa atalanta,38.05923,-122.85045,1998-10-04
Vanessa atalanta,38.11627,-122.89361,2006-09-17
Vanessa atalanta,38.05553,-122.86569,1998-08-11
Vanessa atalanta,38.06598,-122.86004,1995-02-09
Vanessa atalanta,38.06502,-122.84936,2006-09-18
Vanessa atalanta,38.07046,-122.85305,1996-04-26
Vanessa atalanta,38.05878,-122.84776,1996-06-04
Vanessa atalanta,38.05499,-122.86646,1996-06-04
Vanessa atalanta,38.05547,-122.86104,1998-10-17
Vanessa atalanta,38.07079,-122.85616,1997-09-19
Vanessa atalanta,38.05913,-122.85045,1997-04-15
Vanessa atalanta,38.06163,-122.86571000000001,1999-07-28
Vanessa atalanta,38.07327,-122.85429,1999-05-16
Vanessa atalanta,38.05553,-122.86564,1997-03-25
Vanessa atalanta,38.09478,-122.86803,2000-10-31
Vanessa atalanta,38.02703,-122.82627,2000-11-02
Vanessa atalanta,38.02395,-122.7996,1986-08-25
Vanessa atalanta,38.053,-122.86916,2006-04-28
Vanessa atalanta,38.053,-122.86916,2007-03-03
Vanessa atalanta,38.00334,-122.79701,2005-10-17
Vanessa atalanta,38.05616,-122.85781,1998-10-03
Vanessa atalanta,38.05547,-122.86104,1998-10-22
Vanessa atalanta,33.808463,-118.088508,2015-04-11
Vanessa atalanta,25.547665,-100.270857,2016-09-23
Vanessa atalanta,41.321045,-105.583535,2016-05-13
Vanessa atalanta,32.554415,-117.065368,2016-09-25
Vanessa atalanta,46.914616,-121.643098,2016-09-25
Vanessa atalanta,38.371846,-122.916809,2016-07-07
Vanessa atalanta,36.079512,-115.002823,2016-09-26
Vanessa atalanta,47.786963,-122.310325,2016-09-26
Vanessa atalanta,40.742242,-111.874622,2016-09-29
Vanessa atalanta,25.61409,-100.290039,2016-09-30
Vanessa atalanta,34.047074,-116.5682,2016-09-29
Vanessa atalanta,25.597261,-100.338892,2016-10-03
Vanessa atalanta,37.773451,-122.457844,2016-10-05
Vanessa atalanta,34.146531,-118.767564,2016-04-16
Vanessa atalanta,38.18088,-101.856295,2016-04-21
Vanessa atalanta,45.219245,-121.694363,2017-08-25
Vanessa atalanta,40.818161,-111.819277,2017-08-26
Vanessa atalanta,33.489979,-101.069605,2017-08-27
Vanessa atalanta,37.803853,-122.260903,2017-08-29
Vanessa atalanta,50.769023,-104.912254,2017-08-22
Vanessa atalanta,37.789281,-122.470758,2017-08-31
Vanessa atalanta,32.799624,-116.973255,2017-09-02
Vanessa atalanta,37.613825,-122.486919,2017-09-03
Vanessa atalanta,37.679491,-122.406464,2017-09-03
Vanessa atalanta,33.82648,-118.342535,2017-09-04
Vanessa atalanta,37.787315,-122.481995,2017-08-31
Vanessa atalanta,49.212726,-118.223448,2017-08-18
Vanessa atalanta,37.772717,-122.449806,2017-09-04
Vanessa atalanta,34.114331,-118.250733,2017-09-05
Vanessa atalanta,44.308833,-118.682213,2017-08-21
Vanessa atalanta,38.644059,-121.210334,2015-03-13
Vanessa atalanta,37.737772,-122.432104,2017-09-04
Vanessa atalanta,37.765992,-122.50808,2017-09-10
Vanessa atalanta,38.588363,-120.99211,2016-04-03
Vanessa atalanta,37.097414,-122.274148,2017-09-12
Vanessa atalanta,25.618763,-100.360263,2016-11-07
Vanessa atalanta,34.271969,-119.215652,2017-09-13
Vanessa atalanta,37.865895,-122.199837,2017-11-23
Vanessa atalanta,37.76545,-122.484651,2018-01-20
Vanessa atalanta,37.813378,-122.137023,2018-01-20
Vanessa atalanta,34.042383,-118.297929,2018-01-20
Vanessa atalanta,30.48049,-100.151315,2018-01-19
Vanessa atalanta,38.456214,-122.704712,2018-01-23
Vanessa atalanta,37.758106,-122.457619,2016-04-28
Vanessa atalanta,50.488547,-100.378033,2017-05-20
Vanessa atalanta,38.701072,-123.433913,2018-01-22
Vanessa atalanta,33.809565,-118.086929,2018-01-24
Vanessa atalanta,33.778531,-118.337564,2018-01-29
Vanessa atalanta,37.966726,-122.270258,2018-09-09
Vanessa atalanta,37.769624,-122.484326,2018-09-11
Vanessa atalanta,31.963012,-102.119884,2018-09-13
Vanessa atalanta,32.554157,-117.085686,2016-04-10
Vanessa atalanta,37.678381,-122.406687,2018-07-31
Vanessa atalanta,37.781345,-122.497668,2018-08-02
Vanessa atalanta,37.679213,-122.407116,2018-08-02
Vanessa atalanta,34.236913,-119.261508,2018-08-03
Vanessa atalanta,37.760326,-122.499826,2018-08-02
Vanessa atalanta,37.837712,-122.500663,2018-08-03
Vanessa atalanta,34.11384,-118.222555,2018-08-03
Vanessa atalanta,38.074204,-101.868142,2018-07-28
Vanessa atalanta,45.804812,-122.762689,2016-05-28
Vanessa atalanta,37.766136,-122.473347,2018-08-03
Vanessa atalanta,31.454169,-100.413366,1970-05-16
Vanessa atalanta,48.93811,-101.412537,2018-08-07
Vanessa atalanta,37.787242,-122.476762,2018-08-03
Vanessa atalanta,36.812314,-121.766286,2018-08-09
Vanessa atalanta,32.003668,-102.02407,2018-08-10
Vanessa atalanta,28.989904,-102.612015,2007-06-01
Vanessa atalanta,37.766903,-122.467331,2018-08-11
Vanessa atalanta,31.908099,-109.2531,2018-08-02
Vanessa atalanta,37.76553,-122.504228,2018-08-16
Vanessa atalanta,34.017538,-118.28772,2016-04-20
Vanessa atalanta,40.960352,-124.032507,2019-03-16
Vanessa atalanta,33.628478,-100.826818,2019-03-16
Vanessa atalanta,37.732433,-122.4197,2019-03-17
Vanessa atalanta,38.464757,-122.558775,2019-03-17
Vanessa atalanta,34.041625,-112.161033,2019-01-27
Vanessa atalanta,33.410811,-112.306199,2019-03-11
Vanessa atalanta,33.49417,-111.926052,2019-03-06
Vanessa atalanta,49.67992,-124.980821,2016-07-22
Vanessa atalanta,33.665591,-101.158365,2018-10-02
Vanessa atalanta,36.605744,-121.893702,2018-10-05
Vanessa atalanta,37.770405,-122.494926,2018-10-05
Vanessa atalanta,37.773992,-122.452749,2018-10-06
Vanessa atalanta,27.842404,-101.468739,2018-10-05
Vanessa atalanta,37.255164,-122.383015,2018-10-06
Vanessa atalanta,38.165025,-101.898989,2018-10-01
Vanessa atalanta,33.931214,-118.262879,2018-10-07
Vanessa atalanta,37.767833,-122.469098,2018-10-07
Vanessa atalanta,37.76815,-122.468708,2018-10-07
Vanessa atalanta,37.76752,-122.469491,2018-10-07
Vanessa atalanta,36.623738,-121.916586,2018-10-07
Vanessa atalanta,37.506912,-122.482035,2018-10-08
Vanessa atalanta,38.119095,-122.615168,2018-10-10
Vanessa atalanta,44.779633,-123.087884,2015-05-04
Vanessa atalanta,31.960278,-104.680278,2018-10-06
Vanessa atalanta,33.404952,-101.980934,2018-10-07
Vanessa atalanta,33.584206,-101.887769,2018-10-10
Vanessa atalanta,46.661411,-120.583899,2018-09-29
Vanessa atalanta,39.576572,-105.25125,2015-06-24
Vanessa atalanta,39.576572,-105.25125,2015-07-18
